gndr;brth_yr;prsnt_age;erly_pnsn_flg;accnt_status;pnsn_age;avrg_sum;sum_sum;min_sum;max_sum;lrgst_sum;mnmm_sum;one_for_trnsctn;trnsctns_frnqnc;trnsctns_frnqnc_max;trnsctns_frnqnc_min;frnqnt_trnsctn;frnqnt_trnsctn_1;frnqnt_trnsctn_0;nmbr_of_trnsltns;trnsltn_vltn
1;1974;50;1;0;65;-2575.1096672080457;-164807.01870131493;-383278.9635505676;218471.9448492527;153445.84375;-153445.84375;-2575.1096672080457;4651885.714285714;31622400.0;0.0;0.0;18.0;46.0;64;0.36
0;1958;66;0;1;55;-1.4273578625804972;-75.64996671676636;-13959.559878826141;13883.909912109375;4678.93994140625;-4678.93994140625;-1.4273578625804972;10278276.923076924;256867200.0;0.0;0.0;10.0;43.0;53;0.5
1;1967;57;1;0;65;-5012.776687463124;-195498.29081106186;-236493.52054738998;40995.229736328125;27975.439453125;-27975.4296875;-5012.776687463124;8255747.368421053;36374400.0;0.0;0.0;0.0;39.0;39;0.15
1;1973;51;1;0;65;-3722.988841921784;-160088.52020263672;-384973.80224609375;224885.28204345703;128803.453125;-181637.5;-3722.988841921784;14967771.428571427;512438400.0;0.0;1.0;35.0;8.0;43;0.37
0;1971;53;1;0;60;-1891.8603583574295;-151348.82866859436;-157790.11870765686;6441.2900390625;5021.60009765625;-11524.5595703125;-1891.8603583574295;5193843.037974684;31622400.0;0.0;0.0;0.0;80.0;80;0.04
0;1960;64;0;1;55;-10.098688268014845;-535.2304782047868;-26754.83995077014;26219.609472565353;6592.47998046875;-6592.47021484375;-10.098688268014845;9706707.692307692;32400000.0;0.0;0.0;6.0;47.0;53;0.49
0;1957;67;0;1;55;-0.013396744317603562;-0.7100274488329887;-15567.999868758023;15567.28984130919;4540.43994140625;-4540.43994140625;-0.013396744317603562;10273292.307692308;36374400.0;0.0;0.0;4.0;49.0;53;0.5
0;1968;56;1;0;60;-516.2818316002929;-121842.51225766912;-195965.12138443068;74122.60912676156;10834.0595703125;-84971.78125;-516.2818316002929;2204854.4680851065;404524800.0;0.0;1.0;188.0;48.0;236;0.27
0;1957;67;0;1;55;-0.00019350806596102538;-0.01044943556189537;-16443.840004488826;16443.829555053264;4759.6298828125;-4759.6298828125;-0.00019350806596102538;10079456.603773585;64108800.0;0.0;0.0;6.0;48.0;54;0.5
1;1967;57;1;0;65;-2001.9451960008387;-182177.01283607632;-486308.8636051193;304131.85076904297;138868.765625;-232412.609375;-2001.9451960008387;6170880.0;386208000.0;0.0;1.0;63.0;28.0;91;0.38
0;1967;57;1;0;59;-4000.472953715534;-216025.53950063884;-235833.77949087322;19808.239990234375;13942.419921875;-84746.8203125;-4000.472953715534;4701464.150943396;36374400.0;0.0;0.0;0.0;54.0;54;0.08
0;1959;65;0;1;55;0.00031334877712652087;0.010027160868048668;-7785.000172991306;7785.010200152174;2228.820068359375;-2228.81005859375;0.00031334877712652087;11114941.93548387;64108800.0;0.0;0.0;4.0;28.0;32;0.5
0;1969;55;1;0;60;-2342.9262164554716;-192119.94974934869;-230003.56079900078;37883.6110496521;25979.55078125;-18915.580078125;-2342.9262164554716;5805866.666666667;38102400.0;0.0;0.0;0.0;82.0;82;0.14
0;1963;61;0;1;55;0.001212690815781102;0.08003759384155273;-7366.580049991608;7366.660087585449;1922.760009765625;-1922.760009765625;0.001212690815781102;9303286.153846154;141523200.0;0.0;0.0;6.0;60.0;66;0.5
0;1962;62;0;1;55;0.0012551362493208476;0.07028762996196747;-27389.049264982343;27389.119552612305;6059.81005859375;-6059.7998046875;0.0012551362493208476;10316160.0;47779200.0;0.0;0.0;4.0;52.0;56;0.5
1;1969;55;1;0;65;-5453.575778143747;-152700.1217880249;-305400.3268661499;152700.205078125;133054.515625;-133054.515625;-5453.575778143747;5078400.0;23068800.0;0.0;0.0;2.0;26.0;28;0.33
0;1967;57;1;0;59;-2494.7984778771033;-162161.90106201172;-219327.45166015625;57165.55059814453;1030.9000244140625;-138788.640625;-2494.7984778771033;8382150.0;504316800.0;0.0;1.0;61.0;4.0;65;0.21
1;1971;53;1;0;65;-4386.175859492758;-201764.08953666687;-401255.3702983856;199491.28076171875;142432.890625;-142432.890625;-4386.175859492758;6883200.0;31622400.0;0.0;0.0;2.0;44.0;46;0.33
0;1959;65;0;1;55;-0.39455941371750414;-22.489886581897736;-16085.589801132679;16063.099914550781;4853.52001953125;-4853.52001953125;-0.39455941371750414;10101085.714285715;256867200.0;0.0;0.0;10.0;47.0;57;0.5
0;1963;61;0;1;55;0.0009959640726447106;0.04979820363223553;-19896.680449293926;19896.73024749756;5359.39990234375;-5359.39013671875;0.0009959640726447106;8327902.040816327;36374400.0;0.0;0.0;8.0;42.0;50;0.5
0;1964;60;0;1;55;-83.63787836694357;-2760.0499861091375;-3153.1699945777655;393.12000846862793;296.07000732421875;-1805.510009765625;-83.63787836694357;11823300.0;36374400.0;0.0;0.0;0.0;33.0;33;0.11
1;1955;69;0;1;60;-0.06090942851521752;-3.3500185683369637;-19892.820296872407;19889.47027830407;6086.0400390625;-6086.0400390625;-0.06090942851521752;10470400.0;32400000.0;0.0;0.0;4.0;51.0;55;0.5
1;1959;65;0;1;60;-3.2863331427176794;-98.58999428153038;-185.3899929523468;86.79999867081642;72.02999877929688;-72.0199966430664;-3.2863331427176794;12962979.310344828;36374400.0;0.0;0.0;0.0;30.0;30;0.32
0;1967;57;1;0;59;-14352.411018878222;-172228.93222653866;-191361.23300778866;19132.30078125;19132.30078125;-105478.921875;-14352.411018878222;19165090.909090906;31622400.0;0.0;0.0;0.0;12.0;12;0.09
1;1968;56;1;0;65;-1140.5144753963389;-107208.36068725586;-154234.17068481445;47025.809997558594;849.0399780273438;-15069.2802734375;-1140.5144753963389;4750141.935483871;183600000.0;0.0;1.0;61.0;33.0;94;0.23
1;1960;64;0;1;61;-0.030000491980083133;-1.4700241070240736;-21111.250541690737;21109.780517583713;6649.66015625;-6649.66015625;-0.030000491980083133;10461600.0;32400000.0;0.0;0.0;4.0;45.0;49;0.5
0;1961;63;0;1;55;0.000918811877016668;0.04961584135890007;-27449.539953250438;27449.589569091797;6443.89990234375;-6443.89990234375;0.000918811877016668;8910611.320754716;47779200.0;0.0;0.0;4.0;50.0;54;0.5
1;1971;53;1;0;65;-7378.267583083539;-154943.6192447543;-161361.55906409025;6417.9398193359375;5680.83984375;-91639.859375;-7378.267583083539;7041600.0;36374400.0;0.0;0.0;0.0;21.0;21;0.04
0;1960;64;0;1;55;-23.653548609825872;-733.260006904602;-842.9800090789795;109.72000217437744;82.62000274658203;-526.260009765625;-23.653548609825872;12530880.0;36374400.0;0.0;0.0;0.0;31.0;31;0.12
1;1956;68;0;1;60;-522.7044818436449;-90950.5798407942;-232367.14992202818;141416.57008123398;23333.330078125;-23333.330078125;-522.7044818436449;3283200.0;31881600.0;0.0;0.0;24.0;150.0;174;0.38
1;1957;67;0;1;60;-0.00866761993473539;-0.4507162366062403;-28242.69963293709;28242.248916700482;8851.349609375;-8851.349609375;-0.00866761993473539;10474729.411764706;36374400.0;0.0;0.0;4.0;48.0;52;0.5
1;1956;68;0;1;60;-303.01789085070294;-17272.019778490067;-19454.529757738113;2182.509979248047;1701.469970703125;-5121.2998046875;-303.01789085070294;9545657.142857142;35942400.0;0.0;0.0;0.0;57.0;57;0.1
1;1957;67;0;1;60;-0.01039227386753933;-0.5300059672445059;-11770.259837510064;11769.72983154282;3438.199951171875;-3438.199951171875;-0.01039227386753933;10684224.0;36374400.0;0.0;0.0;4.0;47.0;51;0.5
1;1958;66;0;1;60;-0.04940069440220084;-2.420634025707841;-34686.979926032946;34684.55929200724;10925.759765625;-10925.759765625;-0.04940069440220084;10461600.0;32400000.0;0.0;0.0;4.0;45.0;49;0.5
0;1968;56;1;0;60;-2738.6381524153053;-164318.28914491832;-195876.47929994762;31558.190155029297;12690.9501953125;-49835.73828125;-2738.6381524153053;3182155.93220339;36374400.0;0.0;0.0;0.0;60.0;60;0.14
0;1970;54;1;0;60;-1234.836045809719;-95082.37552734837;-242524.6560351886;147442.28050784022;82887.75;-121262.34375;-1234.836045809719;7309894.736842105;512611200.0;0.0;1.0;65.0;12.0;77;0.38
0;1960;64;0;1;55;-0.03131316033633132;-1.18990009278059;-9113.479707831517;9112.289807738736;2963.7099609375;-2963.7099609375;-0.03131316033633132;10160172.972972972;32400000.0;0.0;0.0;4.0;34.0;38;0.5
0;1968;56;1;0;60;-2742.2111381368436;-128883.92349243164;-316749.2890625;187865.36557006836;109871.546875;-149393.109375;-2742.2111381368436;13414539.130434781;512611200.0;0.0;1.0;39.0;8.0;47;0.37
0;1964;60;0;1;55;-12.76775037990883;-510.7100151963532;-721.1800145097077;210.4699993133545;70.55000305175781;-274.010009765625;-12.76775037990883;12875815.384615384;55555200.0;0.0;0.0;0.0;40.0;40;0.23
0;1969;55;1;0;60;-3433.2478612783;-168229.14520263672;-413866.240234375;245637.09503173828;147741.125;-196777.125;-3433.2478612783;12648600.0;536457600.0;0.0;1.0;43.0;6.0;49;0.37
0;1967;57;1;0;59;-6282.3417741249905;-138211.5190307498;-297916.2107421756;159704.69171142578;93379.5;-139434.921875;-6282.3417741249905;33058285.714285716;512438400.0;0.0;0.0;10.0;12.0;22;0.35
0;1967;57;1;0;59;-4138.778057944316;-376628.80327293277;-408878.30400535464;32249.500732421875;24128.560546875;-150906.125;-4138.778057944316;2422080.0;24451200.0;0.0;0.0;0.0;91.0;91;0.07
0;1968;56;1;0;60;-1921.8354148864746;-144137.6561164856;-193367.73593902588;49230.07982254028;891.3699951171875;-127604.2265625;-1921.8354148864746;7249427.027027027;499478400.0;0.0;1.0;62.0;13.0;75;0.2
0;1964;60;0;1;55;0.0014279733545013837;0.07996650785207748;-16711.40967658907;16711.489643096924;3774.639892578125;-3774.639892578125;0.0014279733545013837;9983127.272727272;36374400.0;0.0;0.0;6.0;50.0;56;0.5
1;1970;54;1;0;65;-3901.3808806046195;-179463.5205078125;-190596.22021484375;11132.69970703125;6680.3798828125;-18310.310546875;-3901.3808806046195;6846720.0;31622400.0;0.0;0.0;0.0;46.0;46;0.06
0;1963;61;0;1;55;-102.40083241462708;-1228.809988975525;-1422.779990196228;193.97000122070312;146.0800018310547;-587.0399780273438;-102.40083241462708;25385890.909090906;36374400.0;0.0;0.0;0.0;12.0;12;0.12
0;1972;52;1;0;60;-1399.422627040318;-97959.58389282227;-246410.66986083984;148451.08596801758;76205.65625;-123205.34375;-1399.422627040318;8191721.739130435;483580800.0;0.0;1.0;59.0;11.0;70;0.38
1;1960;64;0;1;61;-0.00032471941753489073;-0.019807884469628334;-20205.23006758839;20205.21025970392;6375.41015625;-6375.41015625;-0.00032471941753489073;10071360.0;36374400.0;0.0;0.0;6.0;55.0;61;0.5
0;1968;56;1;0;60;-2548.066955787795;-142691.74952411652;-149572.87952899933;6881.1300048828125;5364.5;-10518.6201171875;-2548.066955787795;7460247.272727273;31622400.0;0.0;0.0;0.0;56.0;56;0.04
0;1968;56;1;0;60;-1713.3514877248692;-92520.98033714294;-219660.0535697937;127139.07323265076;89034.453125;-89034.453125;-1713.3514877248692;4924800.0;26611200.0;0.0;0.0;14.0;40.0;54;0.37
0;1970;54;1;0;60;-1977.2456172557359;-175974.8599357605;-179990.9698600769;4016.1099243164062;3130.93994140625;-12883.9599609375;-1977.2456172557359;3428509.090909091;31536000.0;0.0;0.0;0.0;89.0;89;0.02
0;1969;55;1;0;60;-1553.491868811594;-110297.92268562317;-272084.49621772766;161786.5735321045;96946.5625;-134557.4375;-1553.491868811594;8001874.285714286;347155200.0;0.0;1.0;59.0;12.0;71;0.37
0;1957;67;0;1;55;-0.03310154227074236;-1.5888740289956331;-31975.629503913224;31974.040629884228;9307.16015625;-9307.16015625;-0.03310154227074236;9322008.510638298;36374400.0;0.0;0.0;6.0;42.0;48;0.5
0;1967;57;1;0;59;-6580.279715904822;-85543.6363067627;-156978.8394317627;71435.203125;71435.203125;-67424.71875;-6580.279715904822;4622400.0;23760000.0;0.0;0.0;0.0;13.0;13;0.31
0;1968;56;1;0;60;-844.846203881341;-62518.61908721924;-89613.3691482544;27094.750061035156;489.19000244140625;-62746.0390625;-844.846203881341;6483550.684931507;404611200.0;0.0;1.0;61.0;13.0;74;0.23
1;1957;67;0;1;60;-0.36281665321439505;-23.220265805721283;-15564.969533383846;15541.749267578125;4123.759765625;-4123.759765625;-0.36281665321439505;9598628.571428573;256867200.0;0.0;0.0;10.0;54.0;64;0.5
0;1968;56;1;0;60;-14354.116803152221;-200957.6352441311;-224594.83592772484;23637.20068359375;21033.55078125;-142302.6875;-14354.116803152221;17864861.538461536;36374400.0;0.0;0.0;0.0;14.0;14;0.1
1;1968;56;1;0;65;-3544.090000069804;-127587.24000251293;-132872.05988776684;5284.819885253906;4677.85986328125;-37428.140625;-3544.090000069804;6275108.571428571;36374400.0;0.0;0.0;0.0;36.0;36;0.04
0;1970;54;1;0;60;-1479.0912401476317;-202635.49990022555;-209875.9800027646;7240.4801025390625;5644.64013671875;-12582.0400390625;-1479.0912401476317;2964282.3529411764;31622400.0;0.0;0.0;0.0;137.0;137;0.03
1;1967;57;1;0;65;-2584.0381201305427;-165378.43968835473;-173765.45970788598;8387.02001953125;6538.47998046875;-12647.8095703125;-2584.0381201305427;6884571.428571429;31622400.0;0.0;0.0;0.0;64.0;64;0.05
0;1968;56;1;0;60;-19659.61115722656;-196596.11157226562;-215235.91235351562;18639.80078125;18639.80078125;-112501.390625;-19659.61115722656;23683200.0;63072000.0;0.0;0.0;0.0;10.0;10;0.08
0;1963;61;0;1;55;0.00037062609637225115;0.010006904602050781;-1126.06999874115;1126.080005645752;345.7200012207031;-345.7200012207031;0.00037062609637225115;11241969.23076923;36374400.0;0.0;0.0;4.0;23.0;27;0.5
0;1958;66;0;1;55;-0.003469014236209344;-0.16998169757425785;-1522.4099738765508;1522.2399921789765;479.7799987792969;-479.7799987792969;-0.003469014236209344;10461600.0;36374400.0;0.0;0.0;4.0;45.0;49;0.5
1;1957;67;0;1;60;-0.00016593216950523443;-0.009624065831303596;-19071.639535278082;19071.62991121225;5525.919921875;-5525.919921875;-0.00016593216950523443;9919326.315789474;36374400.0;0.0;0.0;6.0;52.0;58;0.5
0;1967;57;1;0;59;-6254.492224939825;-212652.73564795405;-457860.6384799853;245207.90283203125;130345.3515625;-216974.28125;-6254.492224939825;21272727.272727273;427507200.0;0.0;0.0;7.0;27.0;34;0.35
0;1970;54;1;0;60;-10726.426470811168;-193075.67647460103;-350349.4914160073;157273.81494140625;151167.125;-126684.5703125;-10726.426470811168;5123011.764705882;31536000.0;0.0;0.0;0.0;18.0;18;0.31
0;1967;57;1;0;59;-1581.095305697291;-121744.3385386914;-126787.13863711059;5042.800098419189;3752.830078125;-50163.23828125;-1581.095305697291;2054273.6842105263;36374400.0;0.0;0.0;0.0;77.0;77;0.04
1;1955;69;0;1;60;-0.3024515981944102;-16.02993470430374;-11426.239987194538;11410.210052490234;3890.510009765625;-3890.510009765625;-0.3024515981944102;10278276.923076924;256867200.0;0.0;0.0;10.0;43.0;53;0.5
0;1960;64;0;1;55;-302.10917217571597;-7250.620132217184;-8335.280141601339;1084.6600093841553;816.8800048828125;-4775.9501953125;-302.10917217571597;16344626.086956521;36374400.0;86400.0;0.0;0.0;24.0;24;0.12
0;1960;64;0;1;55;0.0003366777973790323;0.01043701171875;-51710.690979003906;51710.701416015625;24256.470703125;-24256.470703125;0.0003366777973790323;11473920.0;42681600.0;0.0;0.0;4.0;27.0;31;0.5
1;1960;64;0;1;61;-12.012857391720726;-252.27000522613525;-336.0900049209595;83.81999969482422;61.54999923706055;-148.16000366210938;-12.012857391720726;17202240.0;63072000.0;0.0;0.0;0.0;21.0;21;0.2
0;1959;65;0;1;55;-280.997821645753;-8991.930292664096;-16903.640116272494;7911.709823608398;6566.56982421875;-6566.56005859375;-280.997821645753;12126658.06451613;36374400.0;0.0;0.0;0.0;32.0;32;0.32
0;1967;57;1;0;59;-1497.018697312478;-148204.85103393532;-355290.55705810525;207085.70602416992;96844.3671875;-96844.3671875;-1497.018697312478;2663412.244897959;26611200.0;0.0;1.0;50.0;49.0;99;0.37
0;1960;64;0;1;55;-0.5142566917929798;-20.570267671719193;-20221.610209012404;20201.039941340685;5865.33984375;-5865.330078125;-0.5142566917929798;9639138.461538462;32400000.0;0.0;0.0;6.0;34.0;40;0.5
0;1960;64;0;1;55;-115.35280290678143;-5767.640145339072;-10188.770278014243;4421.130132675171;2771.1201171875;-2771.1201171875;-115.35280290678143;11538808.163265307;36374400.0;0.0;0.0;0.0;50.0;50;0.3
0;1961;63;0;1;55;0.0011767727852452035;0.06001541204750538;-15102.040126113221;15102.100141525269;3600.320068359375;-3600.320068359375;0.0011767727852452035;10082880.0;63936000.0;0.0;0.0;4.0;47.0;51;0.5
1;1958;66;0;1;60;0.0013180140307859371;0.05008453316986561;-17715.85988861136;17715.90997314453;4229.33984375;-4229.33984375;0.0013180140307859371;9312518.918918919;36374400.0;0.0;0.0;8.0;30.0;38;0.5
1;1965;59;1;0;65;-1521.9227282320787;-144582.65918204747;-159884.09961173497;15301.4404296875;15301.4404296875;-15301.4296875;-1521.9227282320787;2091982.9787234042;23068800.0;0.0;0.0;0.0;95.0;95;0.09
0;1957;67;0;1;55;-0.2545460516756231;-11.200026273727417;-6488.7798907756805;6477.579864501953;2429.9599609375;-2429.9599609375;-0.2545460516756231;10944669.76744186;256867200.0;0.0;0.0;6.0;38.0;44;0.5
0;1967;57;1;0;59;-12313.214404121041;-172385.00165769458;-200598.3217870891;28213.32012939453;21248.3203125;-121027.3125;-12313.214404121041;16562215.384615384;36374400.0;0.0;0.0;0.0;14.0;14;0.12
0;1969;55;1;0;60;-4217.866539645333;-181368.26120474935;-251770.24232295156;70401.98111820221;26848.650390625;-26848.640625;-4217.866539645333;8985600.0;36374400.0;0.0;0.0;0.0;43.0;43;0.22
0;1969;55;1;0;60;-1503.7947763296274;-97746.66046142578;-128138.23046875;30391.57000732422;540.22998046875;-93081.109375;-1503.7947763296274;8035200.0;470275200.0;0.0;1.0;62.0;3.0;65;0.19
0;1967;57;1;0;59;-1564.4463590923108;-148622.40411376953;-213308.74346923828;64686.33935546875;1348.3599853515625;-82952.59375;-1564.4463590923108;5512136.170212766;419731200.0;0.0;1.0;61.0;34.0;95;0.23
0;1967;57;1;0;59;-3624.6873379923404;-163110.93020965531;-174852.82034637406;11741.89013671875;6150.7001953125;-16551.310546875;-3624.6873379923404;7721018.181818182;36892800.0;0.0;0.0;0.0;45.0;45;0.06
1;1969;55;1;0;65;-46256.57746887207;-185026.30987548828;-190827.9296875;5801.619812011719;5135.2998046875;-125042.1875;-46256.57746887207;9820800.0;28771200.0;0.0;0.0;0.0;4.0;4;0.03
0;1958;66;0;1;55;-0.021818231537260792;-0.9600021876394749;-1694.2800324000418;1693.3200302124023;651.7000122070312;-651.7000122070312;-0.021818231537260792;10944669.76744186;256867200.0;0.0;0.0;6.0;38.0;44;0.5
1;1970;54;1;0;65;-2498.1188875834146;-179864.55990600586;-402218.4676361084;222353.90773010254;138739.96875;-138739.96875;-2498.1188875834146;3676259.1549295774;31536000.0;0.0;0.0;32.0;40.0;72;0.36
0;1965;59;0;1;56;0.0010246977742229188;0.05021019093692303;-15523.33977775462;15523.389987945557;3681.5400390625;-5656.02978515625;0.0010246977742229188;8501400.0;36374400.0;0.0;0.0;8.0;41.0;49;0.5
0;1962;62;0;1;55;0.0012885167335088437;0.0502521526068449;-16456.29933624156;16456.349588394165;4548.7900390625;-4548.77978515625;0.0012885167335088437;9945094.736842105;94003200.0;0.0;0.0;4.0;35.0;39;0.5
0;1963;61;0;1;55;-0.23819915294647218;-11.909957647323608;-9172.660262823105;9160.750305175781;2852.360107421875;-2852.360107421875;-0.23819915294647218;10907559.18367347;256867200.0;0.0;0.0;8.0;42.0;50;0.5
0;1967;57;1;0;59;-1067.3370219905203;-87521.63580322266;-227774.18713378906;140252.5513305664;72199.0;-113887.1171875;-1067.3370219905203;6893866.666666667;417571200.0;0.0;1.0;62.0;20.0;82;0.38
0;1970;54;1;0;60;-939.5189437403371;-62008.250286862254;-80229.47998046875;18221.229693606496;328.9800109863281;-61849.75;-939.5189437403371;8253193.846153846;499478400.0;0.0;1.0;62.0;4.0;66;0.19
0;1956;68;0;1;55;-199.03999749318297;-2786.5599649045616;-3057.999967345968;271.44000244140625;271.44000244140625;-1312.0;-199.03999749318297;21413907.692307692;36374400.0;0.0;0.0;0.0;14.0;14;0.08
1;1954;70;0;1;60;-258.52616435289383;-15511.56986117363;-17471.60990023613;1960.0400390625;1528.0400390625;-4071.199951171875;-258.52616435289383;9588935.593220338;35942400.0;0.0;0.0;0.0;60.0;60;0.1
0;1962;62;0;1;55;0.0009998870640993119;0.04999435320496559;-41415.38978302106;41415.43977737427;9993.4599609375;-9993.4599609375;0.0009998870640993119;10288653.06122449;47779200.0;0.0;0.0;4.0;46.0;50;0.5
1;1967;57;1;0;65;-5946.639711673443;-309225.26500701904;-316898.9249191284;7673.659912109375;4814.919921875;-67666.65625;-5946.639711673443;3046023.5294117643;35942400.0;0.0;0.0;0.0;52.0;52;0.02
0;1969;55;1;0;60;-4630.231962415907;-166688.35064697266;-384947.7724609375;218259.42181396484;127050.9296875;-183027.53125;-4630.231962415907;18504411.42857143;536457600.0;0.0;1.0;28.0;8.0;36;0.36
0;1958;66;0;1;55;0.0002438207951987662;0.009996652603149414;-587.2899949550629;587.299991607666;200.77999877929688;-200.77999877929688;0.0002438207951987662;12553920.0;238204800.0;0.0;0.0;6.0;35.0;41;0.5
1;1971;53;1;0;65;-1957.6668485201321;-127248.3451538086;-309425.1508178711;182176.8056640625;105885.546875;-154712.59375;-1957.6668485201321;9034200.0;483580800.0;0.0;1.0;54.0;11.0;65;0.37
1;1957;67;0;1;60;0.001598271168768406;0.0799135584384203;-21720.96012931876;21721.040042877197;5219.5498046875;-5219.5400390625;0.001598271168768406;10288653.06122449;47779200.0;0.0;0.0;4.0;46.0;50;0.5
0;1965;59;0;1;56;0.0008990628578300987;0.05034752003848553;-17766.72996978648;17766.78031730652;4161.4501953125;-4161.43994140625;0.0008990628578300987;9130123.636363637;36374400.0;0.0;0.0;8.0;48.0;56;0.5
1;1953;71;0;1;60;-0.01641105477399421;-0.8697859030216932;-15479.009859140962;15478.14007323794;4434.85009765625;-4434.85009765625;-0.01641105477399421;10273292.307692308;36374400.0;0.0;0.0;4.0;49.0;53;0.5
0;1961;63;0;1;55;0.0006866281513463367;0.030211638659238815;-23152.629578400403;23152.659790039062;6491.60009765625;-6491.58984375;0.0006866281513463367;9489934.88372093;46224000.0;0.0;0.0;6.0;38.0;44;0.5
0;1957;67;0;1;55;-0.12697161241833652;-7.1104102954268456;-33656.92004649341;33649.809636197984;10380.2197265625;-10380.2197265625;-0.12697161241833652;10280029.09090909;36374400.0;0.0;0.0;4.0;52.0;56;0.5
0;1964;60;0;1;55;-0.6236423306167126;-34.30032818391919;-22942.230214048177;22907.929885864258;6865.02001953125;-6865.02001953125;-0.6236423306167126;7555200.0;36374400.0;0.0;0.0;10.0;45.0;55;0.5
0;1968;56;1;0;60;-2166.538897741009;-153824.26173961163;-168551.87160289288;14727.60986328125;7890.1298828125;-44583.37109375;-2166.538897741009;3116571.4285714286;36374400.0;0.0;0.0;0.0;71.0;71;0.08
1;1968;56;1;0;65;-2991.0727759611596;-182455.43933363073;-192562.32947034948;10106.89013671875;7879.2900390625;-12763.5595703125;-2991.0727759611596;6713280.0;31622400.0;0.0;0.0;0.0;61.0;61;0.05
0;1969;55;1;0;60;-1545.1511508419126;-186963.2892518714;-212869.33952958137;25906.05027770996;11273.5400390625;-45811.62890625;-1545.1511508419126;1990800.0;17798400.0;0.0;0.0;0.0;121.0;121;0.11
0;1971;53;1;0;60;-9548.014282226562;-181412.2713623047;-376901.0627441406;195488.79138183594;120404.4609375;-188450.53125;-9548.014282226562;38020800.0;607132800.0;0.0;1.0;14.0;5.0;19;0.34
0;1967;57;1;0;59;-4007.3440700624046;-164301.1068725586;-389302.29296875;225001.1860961914;135423.6875;-183222.359375;-4007.3440700624046;15977520.0;512611200.0;0.0;1.0;31.0;10.0;41;0.37
1;1967;57;1;0;65;-2356.4689931061307;-139031.67059326172;-339122.3918457031;200090.7212524414;110404.5;-169561.203125;-2356.4689931061307;9952386.206896553;378691200.0;0.0;1.0;55.0;4.0;59;0.37
1;1967;57;1;0;65;-1286.9217376362353;-240654.364937976;-785092.833687976;544438.46875;138188.453125;-138188.453125;-1286.9217376362353;2172541.935483871;31536000.0;0.0;0.0;4.0;183.0;187;0.41
0;1967;57;1;0;59;-2670.745005446214;-173598.4253540039;-224315.775390625;50717.350036621094;1708.489990234375;-144240.15625;-2670.745005446214;8382150.0;462326400.0;0.0;1.0;60.0;5.0;65;0.18
0;1961;63;0;1;55;-1.8840937903433136e-07;-6.2175095081329346e-06;-5269.639914054424;5269.639907836914;2214.199951171875;-2214.199951171875;-1.8840937903433136e-07;10762200.0;46224000.0;0.0;0.0;6.0;27.0;33;0.5
0;1968;56;1;0;60;-499.10966608783986;-100820.15254974365;-324599.5751876831;223779.42263793945;75413.7421875;-103615.453125;-499.10966608783986;2806495.5223880596;512611200.0;0.0;1.0;177.0;25.0;202;0.41
0;1967;57;1;0;59;-6100.9813678661985;-109817.66462159157;-235109.5940039158;125291.92938232422;70332.8203125;-111369.0234375;-6100.9813678661985;41543152.941176474;512438400.0;0.0;0.0;6.0;12.0;18;0.35
1;1971;53;1;0;65;-3144.2309521081033;-166644.24046172947;-175264.7006668076;8620.460205078125;6720.47021484375;-12552.6298828125;-3144.2309521081033;7589907.692307692;31622400.0;0.0;0.0;0.0;53.0;53;0.05
0;1970;54;1;0;60;-687.9227877985076;-167853.16022283584;-255189.92934591323;87336.76912307739;17060.830078125;-115994.71875;-687.9227877985076;2129422.2222222225;404524800.0;0.0;1.0;187.0;57.0;244;0.25
1;1960;64;0;1;61;-150.51723783126377;-7074.310178069398;-14079.970383452252;7005.660205382854;4778.18017578125;-4778.18017578125;-150.51723783126377;11613286.95652174;36374400.0;0.0;0.0;0.0;47.0;47;0.33
0;1960;64;0;1;55;-0.2741178958585449;-13.980012688785791;-14640.109609812498;14626.129597123712;3665.659912109375;-3665.64990234375;-0.2741178958585449;10043136.0;32400000.0;0.0;0.0;6.0;45.0;51;0.5
0;1967;57;1;0;59;-333.40219073228434;-47343.111083984375;-332586.97149658203;285243.86041259766;48000.0;-54642.640625;-333.40219073228434;4052834.0425531915;512524800.0;0.0;1.0;116.0;26.0;142;0.46
0;1957;67;0;1;55;-51.231429181780136;-1793.1000213623047;-2262.220012206584;469.1199908442795;294.42999267578125;-1006.7999877929688;-51.231429181780136;12876141.176470589;36374400.0;0.0;0.0;0.0;35.0;35;0.17
0;1961;63;0;1;55;0.0013792920086918205;0.199997341260314;-49750.14040647261;49750.34040381387;6200.0;-6200.0;0.0013792920086918205;3709800.0;32400000.0;0.0;0.0;22.0;123.0;145;0.5
0;1967;57;1;0;59;-11617.337853064904;-151025.39208984375;-297821.60302734375;146796.2109375;97833.3203125;-97833.3125;-11617.337853064904;2397600.0;23760000.0;0.0;0.0;0.0;13.0;13;0.33
0;1965;59;0;1;56;-25.055135668935;-927.0400197505951;-1750.3600471019745;823.3200273513794;680.9000244140625;-680.9000244140625;-25.055135668935;11335200.0;36374400.0;0.0;0.0;0.0;37.0;37;0.32
0;1961;63;0;1;55;-87.21807838439082;-2267.6700379941612;-3041.8200318906456;774.1499938964844;553.25;-1302.6800537109375;-87.21807838439082;15023232.0;36374400.0;0.0;0.0;0.0;26.0;26;0.2
